systeminfo_identifier,product,feature,featureversion,binaryrating,useragent,updateddate,scaleratingmax,feedbacktext,assetalias
id:85ac81c2-29e4-4b07-af3f-88c73e5087ed,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 11; moto g stylus Build/RPRS31.Q1-56-9-11),2022-03-03T13:30:48.108Z,,,Android.App
id:6edbfcc9-2f11-4c14-82e4-e97f59822f87,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U1 Build/SP1A.210812.016),2022-03-08T13:26:20.828Z,,,Android.App
id:532db6f3-8ebe-4bf9-88e4-aac4701094c8,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; motorola razr (2020) Build/RPSS31.Q1-40-34-15-10-10),2022-03-04T14:30:12.541Z,,,Android.App
id:eab3e44a-94a2-45c6-8695-4c995e571271,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G781U Build/SP1A.210812.016),2022-03-08T15:34:37.124Z,,,Android.App
id:2fc50307-6ba4-41d0-bdaa-e491301a3c21,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 11; moto g power (2021) Build/RZBS31.Q2-143-27-7),2022-03-04T13:51:11.967Z,,no,Android.App
id:6c294755-2c0c-4473-9b81-34225c7938d1,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-G9910 Build/RP1A.200720.012),2022-03-04T14:19:35.260Z,,,Android.App
id:26c59072-501d-4e15-8d9e-08978e301402,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S906U Build/SP1A.210812.016),2022-03-14T14:43:31.239Z,,just wanna keep track,Android.App
id:c166e6fd-2888-4410-b337-d82852362181,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S901U Build/SP1A.210812.016),2022-03-04T13:11:50.020Z,,,Android.App
id:d7d513b9-1e87-485e-84c1-d63cd01de2b6,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S901U Build/SP1A.210812.016),2022-03-04T14:49:53.331Z,,,Android.App
id:1419f2e3-63ba-4e24-afeb-9e33da574355,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-A326U Build/RP1A.200720.012),2022-03-14T14:57:41.278Z,,,Android.App
id:7c49487f-c1d5-4f33-83c0-6004c1dbe54f,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-04T14:29:56.115Z,,,Android.App
id:249e42ca-34e8-4d74-b115-ff21c4d868ba,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-A102U Build/RP1A.200720.012),2022-03-04T13:20:34.470Z,,,Android.App
id:5aab4475-9d3e-4d1d-a6a9-b780408a96c1,Microsoft Office,Excel,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G988U1 Build/SP1A.210812.016),2022-03-08T13:20:11.657Z,,,Android.App
id:41f6edb0-8fe6-467f-9111-52cd269e0d0c,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-04T14:27:29.198Z,,,Android.App
id:e3198ef2-cd3e-4351-b0da-e4f2d07e994d,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-04T13:13:48.432Z,,,Android.App
id:d7d513b9-1e87-485e-84c1-d63cd01de2b6,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S901U Build/SP1A.210812.016),2022-03-04T14:49:53.380Z,,,Android.App
id:cca669b0-9d2b-4c35-9160-426cb3249724,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U1 Build/SP1A.210812.016),2022-03-04T14:53:04.427Z,,,Android.App
id:32832655-4538-4393-a714-6f043ac99a93,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-04T13:15:14.401Z,,,Android.App
id:9e42d0a1-c466-4306-898c-147f0669acaf,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-A600A Build/QP1A.190711.020),2022-03-08T15:41:41.123Z,,,Android.App
id:591040f4-a2b8-4b99-a5f7-eec1a6ec70e8,Microsoft Office,Excel,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-11T16:30:05.107Z,,,Android.App
id:b6fed367-4590-4726-9d3e-0c06f99723b6,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SQ1D.220205.004),2022-03-04T13:11:34.668Z,,,Android.App
id:1c75b0d6-2990-4205-a896-f9980ff40359,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U1 Build/SP1A.210812.016),2022-03-14T14:40:25.079Z,,,Android.App
id:a95d7a89-9044-4a9d-be69-61ae186ca2aa,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G970U Build/SP1A.210812.016),2022-03-14T14:38:00.382Z,,,Android.App
id:537e6ad1-48e9-4267-8150-f77c1d4e9346,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F707U Build/SP1A.210812.016),2022-03-07T15:55:29.050Z,,,Android.App
id:16a25a86-f3bf-47e0-b98b-749a5df5749a,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-A426U Build/SP1A.210812.016),2022-03-07T15:22:49.568Z,,,Android.App
id:f9f01800-917e-4418-8190-2cb61c00e013,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-04T13:35:22.267Z,,,Android.App
id:5646ea69-870c-4a86-a501-0f41c4361570,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-A515U Build/RP1A.200720.012),2022-03-11T16:04:37.772Z,,,Android.App
id:20ed6cd4-0790-4529-9c51-accb9507890e,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-08T15:13:34.766Z,,,Android.App
id:22175a52-d3dd-4bcb-803d-3c29321a947e,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; motorola edge 5G UW (2021) Build/RRMS31.Q3-23-39-14-1-1),2022-03-04T13:40:55.741Z,,,Android.App
id:aba72d22-80b4-4bdb-be60-ebbb008a1d9e,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U Build/SP1A.210812.016),2022-03-04T13:19:41.795Z,,,Android.App
id:865546e4-3f94-4631-a072-6b2ee020f807,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U Build/SP1A.210812.016),2022-03-08T13:29:09.205Z,,,Android.App
id:532db6f3-8ebe-4bf9-88e4-aac4701094c8,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; motorola razr (2020) Build/RPSS31.Q1-40-34-15-10-10),2022-03-04T14:30:12.541Z,,,Android.App
id:2c4cb22c-1741-40d0-9167-5ed367bdfc36,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 11; LM-G820 Build/RKQ1.210420.001),2022-03-11T16:27:08.928Z,,,Android.App
id:73e1f096-837d-4f10-9cc3-745c711467d6,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-11T16:56:24.272Z,,NA,Android.App
id:ae234066-1229-43d4-b75e-336f939b5caf,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-07T15:26:17.599Z,,,Android.App
id:0858ff64-6ab5-4664-b0f2-06e3bf7111d3,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 3 XL Build/SP1A.210812.016.C1),2022-03-11T16:34:30.847Z,,,Android.App
id:e672beb3-18a6-4db4-baa8-330f4ae353a9,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-A326U Build/RP1A.200720.012),2022-03-07T15:28:02.391Z,,,Android.App
id:bee9f7ab-a2f9-40bf-b5e4-273d5d591ef1,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U Build/SP1A.210812.016),2022-03-10T16:07:27.600Z,,,Android.App
id:c0381d1f-218f-46da-873f-222ef3c955fc,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-04T14:38:48.229Z,,,Android.App
id:d935a6ac-b7cd-44e9-b9b5-71a340f31a0c,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G998U1 Build/SP1A.210812.016),2022-03-07T15:37:53.910Z,,,Android.App
id:cddd5a74-d3b0-4a27-a6e7-5b002ea4b1f3,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G986U Build/SP1A.210812.016),2022-03-10T16:12:57.396Z,,,Android.App
id:d4d66213-8bdf-46d2-9499-98bba0655776,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; Surface Duo 2 Build/2022.104.111),2022-03-07T15:06:37.249Z,,,Android.App
id:4c022081-3397-4aa7-80b1-918397756ed6,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-G960U Build/QP1A.190711.020),2022-03-15T15:02:28.195Z,,,Android.App
id:2d124793-dbdf-4233-a8dd-9ec824e02f76,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-12T15:23:23.710Z,,,Android.App
id:e21c0fa3-5367-43c8-ad03-b983f45c5c9c,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SQ1D.220205.004),2022-03-15T15:07:11.420Z,,,Android.App
id:5ce5775a-a5d8-4c9a-bc7f-6d7727a56c54,Microsoft Office,Word,1,TRUE,25.55.25/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 3 XL Build/SP1A.210812.015),2022-03-11T16:05:20.437Z,,,Android.App
id:de11ade5-52e7-49df-be24-8641be853c17,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 9; SM-N950U Build/PPR1.180610.011),2022-03-10T16:44:31.625Z,,,Android.App
id:1a85c8f6-b2b1-443c-beb7-d2ba3b135290,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-10T16:53:33.177Z,,,Android.App
id:d635c823-4dbe-4c03-85a5-422e90a8ccde,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U Build/QP1A.190711.020),2022-03-15T15:04:36.463Z,,,Android.App
id:eb9c6eec-e29a-4eb5-9ca1-a17699e5fae8,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S906U Build/SP1A.210812.016),2022-03-11T16:21:00.458Z,,,Android.App
id:5646ea69-870c-4a86-a501-0f41c4361570,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 11; SM-A515U Build/RP1A.200720.012),2022-03-11T16:04:25.487Z,,,Android.App
id:98ad0eae-aef2-4574-9aa7-cae137d0a57b,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-04T15:51:12.876Z,,,Android.App
id:79cdf26a-d6e6-4639-b103-26d2a9f7a31e,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 4 XL Build/SP2A.220305.012),2022-03-11T16:10:45.259Z,,,Android.App
id:ea82f1b7-c7e5-4183-ae8b-df45f90d2b98,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SQ1D.220205.004),2022-03-10T16:29:42Z,,,Android.App
id:b6ca47d1-2d52-40f0-a9fb-59661f946db8,Microsoft Office,Word,1,FALSE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-G960U Build/QP1A.190711.020),2022-03-15T15:46:49.896Z,,,Android.App
id:a0ceceb1-1afc-4e68-ba0f-e9e440961b26,Microsoft Office,Word,1,TRUE,25.56.0/Android Dalvik/2.1.0 (Linux; U; Android 11; motorola edge (2021) Build/RRMS31.Q3-23-77-1-2),2022-03-15T15:31:56.939Z,,,Android.App
id:7a26e5f9-afea-4278-9126-aa44b94fbbbb,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; KB2005 Build/RP1A.201005.001),2022-03-10T16:05:57.475Z,,,Android.App
id:a7951167-dc37-4ba9-a195-574582a4f455,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F711U Build/SP1A.210812.016),2022-03-04T15:34:38.268Z,,,Android.App
id:d57f284e-a64a-4e73-bb9b-0fb5cffd2be2,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S901U Build/SP1A.210812.016),2022-03-14T15:43:54.916Z,,,Android.App
id:57f5f898-fecd-48b4-b89b-c3aa4ca4ef04,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N986U Build/SP1A.210812.016),2022-03-14T15:25:44.174Z,,,Android.App
id:451c1e66-a902-4465-8fe0-ea97b23f0346,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-G960U Build/QP1A.190711.020),2022-03-04T15:52:10.219Z,,,Android.App
id:6ad8fe06-2f4d-4240-a6da-126d0b08ca9c,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N975U1 Build/SP1A.210812.016),2022-03-12T15:49:57.023Z,,,Android.App
id:70a7df5c-77aa-47f0-aeec-5140a3193876,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G780G Build/SP1A.210812.016),2022-03-15T15:32:44.047Z,,,Android.App
id:282e0ac0-dcd8-4d3d-9924-f1edcfd9170f,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U Build/QP1A.190711.020),2022-03-15T15:16:41.832Z,,,Android.App
id:d635c823-4dbe-4c03-85a5-422e90a8ccde,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U Build/QP1A.190711.020),2022-03-15T15:04:17.088Z,,,Android.App
id:87d93ad9-c039-4035-9a35-e6397ac2f968,Microsoft Office,Word,1,FALSE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U Build/SP1A.210812.016),2022-03-15T15:24:17.517Z,,trash,Android.App
id:1fd7997b-20b0-4e20-9b95-7f8f591856ca,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SQ1D.220205.004),2022-03-12T14:10:40.365Z,,,Android.App
id:96520228-d73a-4019-907b-27e2eb4670d2,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 11; ONEPLUS A6003 Build/RKQ1.201217.002),2022-03-15T15:35:40.750Z,,,Android.App
id:1afc983b-cc8e-48f8-aebc-1076f4522ee8,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-G965U1 Build/QP1A.190711.020),2022-03-12T15:50:48.077Z,,,Android.App
id:b506d25d-49f9-4875-9ea4-1f259c1bda3f,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-14T15:09:36.771Z,,,Android.App
id:d8fd0e84-ebbf-4863-9972-fc3559f75408,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 11; Pixel 2 XL Build/RP1A.201005.004.A1),2022-03-15T15:27:04.391Z,,,Android.App
id:38d02fe1-e0a4-44eb-adb2-9e8bf5c2cb44,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; KB2005 Build/RP1A.201005.001),2022-03-10T16:05:57.464Z,,,Android.App
id:bf90636c-ad39-4674-9b29-6ed613df6c0e,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.003),2022-03-14T15:29:34.107Z,,,Android.App
id:755f8d5e-6959-4448-858e-709d29abc8c6,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 9; LM-Q710.FGN Build/PKQ1.190522.001),2022-03-12T14:07:03.623Z,,,Android.App
id:14fa9fa3-eac4-4f8e-845c-d0ed3e0adf05,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; KB2005 Build/RP1A.201005.001),2022-03-10T16:05:57.476Z,,,Android.App
id:70f98d18-a036-4d72-a052-b943da1a1f4d,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U Build/SP1A.210812.016),2022-03-12T14:07:05.191Z,,,Android.App
id:fc670906-cc72-4cf4-97bd-efcee579ade7,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SQ1D.220205.004),2022-03-10T16:34:15.875Z,,,Android.App
id:2f95fa5e-3ebb-453a-99ab-454c6b229d71,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G781V Build/SP1A.210812.016),2022-03-14T12:25:42.435Z,,,Android.App
id:3e0c9cad-55e5-4488-9629-e6ab77b4c2e4,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N986U Build/SP1A.210812.016),2022-03-10T16:59:55.718Z,,,Android.App
id:d28cb622-0322-42dd-9588-e3ad434e9ba0,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-15T15:41:02.472Z,,,Android.App
id:9514756f-18af-4bab-8688-8c1f893f5d58,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N975U Build/SP1A.210812.016),2022-03-15T15:22:58.385Z,,,Android.App
id:a7951167-dc37-4ba9-a195-574582a4f455,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-F711U Build/SP1A.210812.016),2022-03-04T15:34:26.522Z,,,Android.App
id:ce8480d7-0e57-4039-b2d9-d964a06838c1,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U1 Build/SP1A.210812.016),2022-03-12T15:36:50.113Z,,,Android.App
id:6071888e-67b3-44e2-965a-b90dbb81151f,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G991U Build/SP1A.210812.016),2022-03-04T15:17:01.459Z,,,Android.App
id:344f1b9e-6c2a-444d-910c-813155f90b09,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-03T15:00:09.353Z,,,Android.App
id:2a7083aa-1025-480a-9b02-5f4a4083a207,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U1 Build/SP1A.210812.016),2022-03-14T12:33:54.247Z,,,Android.App
id:15a02490-7a71-43a0-ac55-7aacbbd897cd,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-03T15:00:09.356Z,,,Android.App
id:85db3d6d-2730-4fd8-8e07-949056635e62,Microsoft Office,Word,1,TRUE,25.55.0/Android Dalvik/2.1.0 (Linux; U; Android 11; LM-G900 Build/RKQ1.201105.002),2022-03-14T12:11:40.599Z,,,Android.App
id:cbd30002-4b5a-45a5-91c7-30cd29225c5b,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-08T16:54:28.291Z,,,Android.App
id:40832524-0237-4bff-b330-95a03d194945,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 11; motorola one 5G UW Build/RPNS31.Q1-51-30-9-10),2022-03-03T15:13:51.414Z,,,Android.App
id:40832524-0237-4bff-b330-95a03d194945,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 11; motorola one 5G UW Build/RPNS31.Q1-51-30-9-10),2022-03-03T15:13:38.664Z,,,Android.App
id:1f945646-195b-4095-9fac-a7721800bbcc,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Build/SQ1D.220205.004),2022-03-07T16:40:43.770Z,,,Android.App
id:bf0f5f77-c8c4-4af7-8fe0-372913bddcda,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-03T15:59:41.464Z,,,Android.App
id:bc2912de-d21d-4ca6-9d2b-f552472174b1,Microsoft Office,Excel,1,FALSE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G781U Build/SP1A.210812.016),2022-03-05T15:48:50.699Z,,this program sucks want to go back,Android.App
id:a13e394b-71b7-48e3-93ef-1b52f7f97a53,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-08T16:27:03.509Z,,,Android.App
id:be8f5d5c-252f-4735-981f-ddbfc1bc6296,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-08T16:33:22.630Z,,,Android.App
id:c0b3bf0e-f3f6-4666-bff5-6c322352e0cc,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G973U Build/SP1A.210812.016),2022-03-05T15:43:27.041Z,,,Android.App
id:58af4176-d352-4c6e-af04-1db0182d6487,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 9; SM-N950U Build/PPR1.180610.011),2022-03-07T16:44:11.865Z,,,Android.App
id:4afdbd8e-18c3-4609-98fb-03b9acbc2cce,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S906U Build/SP1A.210812.016),2022-03-08T16:03:50.216Z,,,Android.App
id:9fda5678-cb1f-4c1d-a708-cdfdaa13cc62,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U Build/QP1A.190711.020),2022-03-02T13:25:22.897Z,,,Android.App
id:9a6e59cf-2392-4be0-b9a8-5baca942a1a3,Microsoft Office,Powerpoint,1,TRUE,25.54.15/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-03T15:58:40.887Z,,,Android.App
id:d21785f4-c13d-4d6f-8cf9-9d81ecc0b554,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G973U Build/SP1A.210812.016),2022-03-08T16:35:27.287Z,,,Android.App
id:8be64c5e-64c7-4efc-a7f5-7192792c3b13,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G973U Build/SP1A.210812.016),2022-03-05T15:36:28.074Z,,,Android.App
id:cc14b737-b7dc-4b73-a6a1-efe84783f69d,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S908U Build/SP1A.210812.016),2022-03-07T16:53:05.801Z,,,Android.App
id:d3ec9e88-8d74-4389-b4cf-b800ab82953d,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 6 Pro Build/SQ1D.220205.004),2022-03-08T16:03:45.023Z,,,Android.App
id:dca148d5-4042-47e3-9a8c-e812d4595ccc,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 5 Build/SQ1A.220205.002),2022-03-05T15:32:27.292Z,,,Android.App
id:59f6e8e4-4d19-4e2e-931a-68cbf66346fa,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; Pixel 5 Build/SQ1A.220205.002),2022-03-07T16:55:54.552Z,,,Android.App
id:0d6f854a-b280-459c-8a58-4c244966b53c,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-N975U1 Build/SP1A.210812.016),2022-03-02T14:48:12.505Z,,My yrdy told me too,Android.App
id:c248ada2-bafa-42ab-b820-94f1b36bed60,Microsoft Office,Word,1,TRUE,25.52.5+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-S901U1 Build/SP1A.210812.016),2022-03-02T13:55:05.850Z,,,Android.App
id:6036dc99-0cc5-4f64-9bbf-2fe1a972e6d2,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 11; motorola edge 5G UW (2021) Build/RRMS31.Q3-23-39-14-1-1),2022-03-05T15:31:55.670Z,,,Android.App
id:ff630083-972b-4864-b37e-5a06008b3d0c,Microsoft Office,Word,1,TRUE,25.54.0+1/Android Dalvik/2.1.0 (Linux; U; Android 12; SM-G973U Build/SP1A.210812.016),2022-03-05T15:48:01.378Z,,,Android.App
